row_id,analysis_id,analysis_name,cancer_id,cancer_name,phecode,phecode_sort,disease_name,system,system_display,disease_system,disease_system_display,system_color,sex,count,beta,se,effect_ratio,hr_original,hr_plot,ci_lower,ci_upper,p_value,q_value,significant,positive_significant,direction,model_type,effect_measure,events_group_one,person_years_group_one,incidence_rate_group_one,events_group_two,person_years_group_two,incidence_rate_group_two,group_one_label,group_two_label,incidence_rate_cancer,incidence_rate_matched_unexposed,comparison_label
732,analysis,MDD diagnosis,analysis,MDD diagnosis,916,916.0,Contusion,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,468.54,0.0,5.0,4594.71,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
924,analysis,MDD diagnosis,analysis,MDD diagnosis,949.1,949.1,Diaper or napkin rash,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,468.54,0.0,7.0,4594.57,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
436,analysis,MDD diagnosis,analysis,MDD diagnosis,830,830.0,Dislocation,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,47.0,,,,,,,,,,False,False,elevated,,Hazard ratio,47.0,456.33,0.1,166.0,4394.12,0.04,Exposed group,Unexposed group,0.1,0.04,Unexposed group
234,analysis,MDD diagnosis,analysis,MDD diagnosis,990,990.0,Effects radiation NOS,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,30.0,,,,,,,,,,False,False,elevated,,Hazard ratio,30.0,467.43,0.06,210.0,4578.21,0.05,Exposed group,Unexposed group,0.06,0.05,Unexposed group
693,analysis,MDD diagnosis,analysis,MDD diagnosis,803.3,803.3,Fracture of clavicle or scapula,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,13.0,,,,,,,,,,False,False,elevated,,Hazard ratio,13.0,468.54,0.03,43.0,4594.7,0.01,Exposed group,Unexposed group,0.03,0.01,Unexposed group
559,analysis,MDD diagnosis,analysis,MDD diagnosis,801.1,801.1,Fracture of foot,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,468.54,0.0,1.0,4594.7,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
1069,analysis,MDD diagnosis,analysis,MDD diagnosis,804,804.0,Fracture of hand or wrist,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,1.0,,,,,,,,,,False,False,elevated,,Hazard ratio,1.0,468.54,0.0,8.0,4594.7,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
215,analysis,MDD diagnosis,analysis,MDD diagnosis,803.1,803.1,Fracture of humerus,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,8.0,,,,,,,,,,False,False,elevated,,Hazard ratio,8.0,468.54,0.02,41.0,4594.7,0.01,Exposed group,Unexposed group,0.02,0.01,Unexposed group
381,analysis,MDD diagnosis,analysis,MDD diagnosis,800.1,800.1,Fracture of neck of femur,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,83.0,,,,,,,,,,False,False,elevated,,Hazard ratio,83.0,468.54,0.18,344.0,4594.7,0.07,Exposed group,Unexposed group,0.18,0.07,Unexposed group
363,analysis,MDD diagnosis,analysis,MDD diagnosis,800.4,800.4,Fracture of patella,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,468.54,0.0,2.0,4594.7,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
430,analysis,MDD diagnosis,analysis,MDD diagnosis,802,802.0,Fracture of pelvis,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,2.0,,,,,,,,,,False,False,elevated,,Hazard ratio,2.0,468.54,0.0,15.0,4594.7,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
199,analysis,MDD diagnosis,analysis,MDD diagnosis,803.2,803.2,Fracture of radius and ulna,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,3.0,,,,,,,,,,False,False,elevated,,Hazard ratio,3.0,468.54,0.01,6.0,4594.7,0.0,Exposed group,Unexposed group,0.01,0.0,Unexposed group
894,analysis,MDD diagnosis,analysis,MDD diagnosis,807,807.0,Fracture of ribs,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,16.0,,,,,,,,,,False,False,elevated,,Hazard ratio,16.0,468.54,0.03,68.0,4594.7,0.01,Exposed group,Unexposed group,0.03,0.01,Unexposed group
938,analysis,MDD diagnosis,analysis,MDD diagnosis,800.3,800.3,Fracture of tibia and fibula,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,468.54,0.0,7.0,4594.7,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
461,analysis,MDD diagnosis,analysis,MDD diagnosis,809,809.0,Fracture of unspecified bones,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,7.0,,,,,,,,,,False,False,elevated,,Hazard ratio,7.0,468.54,0.01,25.0,4594.7,0.01,Exposed group,Unexposed group,0.01,0.01,Unexposed group
1003,analysis,MDD diagnosis,analysis,MDD diagnosis,800.2,800.2,Fracture of unspecified part of femur,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,33.0,,,,,,,,,,False,False,elevated,,Hazard ratio,33.0,468.54,0.07,141.0,4594.7,0.03,Exposed group,Unexposed group,0.07,0.03,Unexposed group
482,analysis,MDD diagnosis,analysis,MDD diagnosis,805,805.0,Fracture of vertebral column without mention of spinal cord injury,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,18.0,,,,,,,,,,False,False,elevated,,Hazard ratio,18.0,468.54,0.04,84.0,4594.66,0.02,Exposed group,Unexposed group,0.04,0.02,Unexposed group
609,analysis,MDD diagnosis,analysis,MDD diagnosis,850,850.0,Hemorrhage or hematoma complicating a procedure,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,5.0,,,,,,,,,,False,False,elevated,,Hazard ratio,5.0,468.16,0.01,64.0,4588.9,0.01,Exposed group,Unexposed group,0.01,0.01,Unexposed group
511,analysis,MDD diagnosis,analysis,MDD diagnosis,962.3,962.3,Hormones and synthetic substitutes causing adverse effects in therapeutic use,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,468.54,0.0,3.0,4594.71,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
561,analysis,MDD diagnosis,analysis,MDD diagnosis,942,942.0,Infusion and transfusion reaction,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,468.54,0.0,0.0,4594.63,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
576,analysis,MDD diagnosis,analysis,MDD diagnosis,907,907.0,Injuries to the nervous system,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,99.0,,,,,,,,,,False,False,elevated,,Hazard ratio,99.0,468.44,0.21,60.0,4592.82,0.01,Exposed group,Unexposed group,0.21,0.01,Unexposed group
397,analysis,MDD diagnosis,analysis,MDD diagnosis,957,957.0,Injury to other and unspecified nerves,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,1.0,,,,,,,,,,False,False,elevated,,Hazard ratio,1.0,468.54,0.0,3.0,4594.69,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
673,analysis,MDD diagnosis,analysis,MDD diagnosis,912,912.0,Insect bite,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,468.54,0.0,0.0,4594.71,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
1112,analysis,MDD diagnosis,analysis,MDD diagnosis,962.2,962.2,Insulins and antidiabetic agents causing adverse effects in therapeutic use,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,1.0,,,,,,,,,,False,False,elevated,,Hazard ratio,1.0,468.54,0.0,4.0,4594.71,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
442,analysis,MDD diagnosis,analysis,MDD diagnosis,840.3,840.3,Joint/ligament sprain,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,468.54,0.0,0.0,4594.71,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
422,analysis,MDD diagnosis,analysis,MDD diagnosis,909,909.0,Late effects of external causes,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,468.45,0.0,0.0,4592.82,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
904,analysis,MDD diagnosis,analysis,MDD diagnosis,906,906.0,Late effects of injuries to skin and subcutaneous tissues,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,468.45,0.0,0.0,4592.82,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
844,analysis,MDD diagnosis,analysis,MDD diagnosis,905,905.0,Late effects of musculoskeletal and connective tissue injuries,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,47.0,,,,,,,,,,False,False,elevated,,Hazard ratio,47.0,468.24,0.1,225.0,4591.81,0.05,Exposed group,Unexposed group,0.1,0.05,Unexposed group
665,analysis,MDD diagnosis,analysis,MDD diagnosis,908,908.0,Late effects of other injuries,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,468.45,0.0,0.0,4592.82,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
1121,analysis,MDD diagnosis,analysis,MDD diagnosis,857,857.0,"Mechanical complication of unspecified genitourinary device, implant, and graft",injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,2.0,,,,,,,,,,False,False,elevated,,Hazard ratio,2.0,468.16,0.0,8.0,4588.9,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
690,analysis,MDD diagnosis,analysis,MDD diagnosis,840.1,840.1,Muscle/tendon sprain,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,468.54,0.0,0.0,4594.71,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
841,analysis,MDD diagnosis,analysis,MDD diagnosis,875,875.0,Non-healing surgical wound,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,468.54,0.0,0.0,4594.71,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
491,analysis,MDD diagnosis,analysis,MDD diagnosis,870.2,870.2,Open wound of ear,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,468.54,0.0,1.0,4594.71,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
818,analysis,MDD diagnosis,analysis,MDD diagnosis,871.2,871.2,Open wound of finger(s),injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,468.54,0.0,0.0,4594.71,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
713,analysis,MDD diagnosis,analysis,MDD diagnosis,871.3,871.3,Open wound of foot except toe(s) alone,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,468.54,0.0,1.0,4594.71,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
626,analysis,MDD diagnosis,analysis,MDD diagnosis,870.8,870.8,Open wound of genital organs,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,468.54,0.0,0.0,4594.71,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
453,analysis,MDD diagnosis,analysis,MDD diagnosis,871.1,871.1,Open wound of hand except finger(s),injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,468.54,0.0,0.0,4594.71,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
201,analysis,MDD diagnosis,analysis,MDD diagnosis,870.5,870.5,Open wound of lip and mouth,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,468.54,0.0,0.0,4594.71,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
632,analysis,MDD diagnosis,analysis,MDD diagnosis,870.6,870.6,Open wound of neck,injuries & poisonings,Injuries & poisonings,injuries & poisonings,Injuries & poisonings,#5EBCD1,Both,4.0,,,,,,,,,,False,False,elevated,,Hazard ratio,4.0,468.54,0.01,8.0,4594.71,0.0,Exposed group,Unexposed group,0.01,0.0,Unexposed group
